season,def_explosiveness,def_fp_avg_pred_points,def_fp_avg_start,def_havoc_db,def_havoc_7,def_havoc_total,def_line_yards,def_open_field_yards,def_pp_explosiveness,def_pp_ppa,def_pp_rate,def_pp_success_rate,def_points_per_opportunity,def_power_success,def_ppa,def_rp_explosiveness,def_rp_ppa,def_rp_rate,def_rp_success_rate,def_second_level_yards,def_stuff_rate,def_success_rate,def_total_ppa,off_explosiveness,off_fp_avg_pred_points,off_fp_avg_start,off_havoc_db,off_havoc_7,off_havoc_total,off_line_yards,off_open_field_yards,off_pp_explosiveness,off_pp_ppa,off_pp_rate,off_pp_success_rate,off_points_per_opportunity,off_power_success,off_ppa,off_rp_explosiveness,off_rp_ppa,off_rp_rate,off_rp_success_rate,off_second_level_yards,off_stuff_rate,off_success_rate,off_total_ppa
2021.0,1.4230447696650577,-1.321,71.1,0.05946601941747573,0.10436893203883495,0.1638349514563107,2.9584158415841584,1.0198019801980198,1.7278569830080666,0.41409559611343355,0.5036407766990292,0.43614457831325304,4.214285714285714,0.6458333333333334,0.2449407634058489,1.045161135315163,0.10368729912678541,0.49029126213592233,0.3613861386138614,0.8886138613861386,0.1608910891089109,0.39684466019417475,201.83118904641947,1.3540914045919266,1.563,67.8,0.05102040816326531,0.09410430839002268,0.14512471655328799,3.1100250626566415,1.1704260651629073,1.7257623043800898,0.483267542957893,0.5419501133786848,0.4686192468619247,4.406976744186046,0.7719298245614035,0.3189122034108856,0.9182051137408866,0.1613585423042413,0.4523809523809524,0.47869674185463656,1.2280701754385965,0.18295739348370926,0.47052154195011336,281.2805634084011
2022.0,1.3269263848073227,-1.483,69.0,0.04618689581095596,0.08378088077336197,0.12996777658431793,3.270645792563601,1.9647749510763208,1.6888699068452204,0.265241735457173,0.44038668098818473,0.3951219512195122,4.321428571428571,0.7428571428571429,0.23867032937155033,1.0846336138563333,0.2758507594728291,0.5488721804511278,0.4735812133072407,1.1800391389432485,0.13307240704500978,0.4339419978517723,222.20207664491335,1.2917200470276762,1.375,70.3,0.04895104895104895,0.08491508491508491,0.13386613386613386,3.1566315789473682,1.0084210526315789,1.6976331923485568,0.3679985002403195,0.5164835164835165,0.45454545454545453,4.5777777777777775,0.7303370786516854,0.24333886257026874,0.8581310054349174,0.14499059430726804,0.4745254745254745,0.4631578947368421,1.0063157894736843,0.14526315789473684,0.45454545454545453,243.582201432839
2023.0,1.2766718401613248,-1.209,72.3,0.07491486946651532,0.12372304199772985,0.19863791146424517,2.7837587006960556,0.9234338747099768,1.6019410905058504,0.016321544412274604,0.5028376844494892,0.3363431151241535,3.6031746031746033,0.673469387755102,0.009344623159040671,0.9659980048963612,0.04850330265427384,0.489216799091941,0.3619489559164733,0.9907192575406032,0.20649651972157773,0.34619750283768447,8.232613003114832,1.3320284460946126,1.461,69.4,0.060851926977687626,0.06490872210953347,0.1257606490872211,3.21434034416826,1.0,1.9270889704001204,0.46855631952083426,0.46247464503042596,0.4276315789473684,4.494736842105263,0.828125,0.27382762166245866,0.8564677811783258,0.14806502877759967,0.5304259634888439,0.4665391969407266,1.0688336520076482,0.14340344168260039,0.44523326572008115,269.99403495918426
2024.0,1.2717362705927113,-1.343,70.5,0.07942238267148015,0.12515042117930206,0.2045728038507822,2.583378016085791,0.6595174262734584,1.677282282323231,0.1014252421580147,0.5487364620938628,0.3508771929824561,2.842857142857143,0.5531914893617021,0.0069739175646253634,0.8115422147282921,-0.09875104003864649,0.44885679903730447,0.3780160857908847,0.839142091152815,0.21983914209115282,0.3622141997593261,5.795325496203677,1.4117569940914065,1.503,69.0,0.058385093167701865,0.0968944099378882,0.15527950310559005,2.9205357142857142,1.2410714285714286,1.9006766062333906,0.4998332784998834,0.4422360248447205,0.44662921348314605,4.560975609756097,0.7205882352941176,0.2939626182802122,1.0110445284698832,0.1348682687506276,0.5565217391304348,0.4330357142857143,1.0848214285714286,0.18080357142857142,0.43850931677018634,236.6399077155708
