season,def_explosiveness,def_fp_avg_pred_points,def_fp_avg_start,def_havoc_db,def_havoc_7,def_havoc_total,def_line_yards,def_open_field_yards,def_pp_explosiveness,def_pp_ppa,def_pp_rate,def_pp_success_rate,def_points_per_opportunity,def_power_success,def_ppa,def_rp_explosiveness,def_rp_ppa,def_rp_rate,def_rp_success_rate,def_second_level_yards,def_stuff_rate,def_success_rate,def_total_ppa,off_explosiveness,off_fp_avg_pred_points,off_fp_avg_start,off_havoc_db,off_havoc_7,off_havoc_total,off_line_yards,off_open_field_yards,off_pp_explosiveness,off_pp_ppa,off_pp_rate,off_pp_success_rate,off_points_per_opportunity,off_power_success,off_ppa,off_rp_explosiveness,off_rp_ppa,off_rp_rate,off_rp_success_rate,off_second_level_yards,off_stuff_rate,off_success_rate,off_total_ppa
2024.0,1.2717362705927113,-1.343,70.5,0.07942238267148015,0.12515042117930206,0.2045728038507822,2.583378016085791,0.6595174262734584,1.677282282323231,0.1014252421580147,0.5487364620938628,0.3508771929824561,2.842857142857143,0.5531914893617021,0.0069739175646253634,0.8115422147282921,-0.09875104003864649,0.44885679903730447,0.3780160857908847,0.839142091152815,0.21983914209115282,0.3622141997593261,5.795325496203677,1.4117569940914065,1.503,69.0,0.058385093167701865,0.0968944099378882,0.15527950310559005,2.9205357142857142,1.2410714285714286,1.9006766062333906,0.4998332784998834,0.4422360248447205,0.44662921348314605,4.560975609756097,0.7205882352941176,0.2939626182802122,1.0110445284698832,0.1348682687506276,0.5565217391304348,0.4330357142857143,1.0848214285714286,0.18080357142857142,0.43850931677018634,236.6399077155708
