season,week,home,win,clemson_points,opp,opp_points,opp_conference,opp_def_explosiveness,opp_def_fp_avg_pred_points,opp_def_fp_avg_start,opp_def_havoc_db,opp_def_havoc_7,opp_def_havoc_total,opp_def_line_yards,opp_def_open_field_yards,opp_def_pp_explosiveness,opp_def_pp_ppa,opp_def_pp_rate,opp_def_pp_success_rate,opp_def_points_per_opportunity,opp_def_power_success,opp_def_ppa,opp_def_rp_explosiveness,opp_def_rp_ppa,opp_def_rp_rate,opp_def_rp_success_rate,opp_def_second_level_yards,opp_def_stuff_rate,opp_def_success_rate,opp_def_total_ppa,opp_off_explosiveness,opp_off_fp_avg_pred_points,opp_off_fp_avg_start,opp_off_havoc_db,opp_off_havoc_7,opp_off_havoc_total,opp_off_line_yards,opp_off_open_field_yards,opp_off_pp_explosiveness,opp_off_pp_ppa,opp_off_pp_rate,opp_off_pp_success_rate,opp_off_points_per_opportunity,opp_off_power_success,opp_off_ppa,opp_off_rp_explosiveness,opp_off_rp_ppa,opp_off_rp_rate,opp_off_rp_success_rate,opp_off_second_level_yards,opp_off_stuff_rate,opp_off_success_rate,opp_off_total_ppa
2021,1,True,False,3,Georgia,10,SEC,1.2208001771931154,-1.062,74.5,0.08074534161490683,0.12111801242236025,0.20186335403726707,2.671186440677966,0.45036319612590797,1.535734625499417,-0.0625787460824736,0.5714285714285714,0.3079710144927536,1.8666666666666667,0.6346153846153846,-0.04609473514128868,0.8464025813045049,-0.019311685619440303,0.427536231884058,0.34624697336561744,0.8523002421307506,0.2106537530266344,0.32401656314699795,-44.52751414648487,1.2395793669958146,1.473,69.2,0.05036726128016789,0.06820566631689402,0.11857292759706191,3.3839924670433144,1.4274952919020716,1.7158134814978268,0.42215108690817893,0.4428121720881427,0.4881516587677725,4.69,0.7534246575342466,0.29549527706583495,0.8707664813288428,0.19483849410261617,0.5571878279118573,0.5009416195856874,1.3145009416195856,0.15065913370998116,0.49527806925498424,281.6069990437407
2021,3,True,True,14,Georgia Tech,8,ACC,1.2695595795116394,-1.314,71.2,0.03427172582619339,0.09547123623011015,0.12974296205630356,3.279049676025918,1.2591792656587473,1.8036856604902622,0.5662285511767196,0.42962056303549573,0.4843304843304843,4.171052631578948,0.6779661016949152,0.2837337858012648,0.8412509296702908,0.08534000885463665,0.5667074663402693,0.45788336933045354,1.0950323974082072,0.14038876889848811,0.4675642594859241,231.81050299963334,1.268496671934691,1.327,70.8,0.05491698595146871,0.1123882503192848,0.1673052362707535,3.204126213592233,1.895631067961165,1.4946045299458355,0.11978521183093647,0.46871008939974457,0.3869209809264305,3.0285714285714285,0.75,0.11627264103557085,1.080734591013156,0.1307475258711154,0.5261813537675607,0.41504854368932037,1.1941747572815533,0.15776699029126215,0.3997445721583653,91.04147793085198
2021,4,False,False,21,NC State,27,ACC,1.3632980577954683,-1.048,75.3,0.07701863354037267,0.1124223602484472,0.18944099378881987,2.8215686274509806,1.3277310924369747,1.66548075524944,0.14259892430735735,0.5440993788819876,0.3356164383561644,3.6,0.5,0.07549528105401462,1.0050653438782602,0.04870012174613411,0.4434782608695652,0.3473389355742297,0.9635854341736695,0.22128851540616246,0.33664596273291925,60.77370124848178,1.3594211572693036,1.459,69.8,0.06288532675709001,0.08138101109741061,0.1442663378545006,3.303478260869565,1.3217391304347825,1.697095062906904,0.35132816158966157,0.5696670776818742,0.4155844155844156,4.197183098591549,0.8,0.23495313491464054,0.9122943304939981,0.10641934522227435,0.4254007398273736,0.42028985507246375,1.115942028985507,0.11884057971014493,0.4155363748458693,190.54699241577347
2021,5,True,True,19,Boston College,13,ACC,1.1754370725076901,-1.272,72.2,0.05630026809651475,0.0918230563002681,0.14812332439678283,3.1348448687350836,1.3484486873508352,1.644165392518688,0.18306798900535579,0.4383378016085791,0.37920489296636084,3.1875,0.7096774193548387,0.13495537342167022,0.8646225715378304,0.09740686436232608,0.561662198391421,0.44630071599045346,1.0763723150357996,0.16945107398568018,0.4168900804289544,100.67670857256597,1.2533320133639898,1.232,72.6,0.05966277561608301,0.11932555123216602,0.17898832684824903,2.7480984340044743,1.1901565995525727,1.7866591873291935,0.2747921431489409,0.4176394293125811,0.3695652173913043,3.59375,0.6271186440677966,0.1653842974460741,0.9344077234048983,0.0955181258715332,0.5797665369649806,0.4451901565995526,1.0111856823266219,0.22595078299776286,0.41245136186770426,127.51129333092314
2021,7,False,True,17,Syracuse,14,ACC,1.1674314141001767,-1.525,68.4,0.04258064516129032,0.12903225806451613,0.17161290322580644,2.9585,0.985,1.4999723534924774,0.2535184701748592,0.4774193548387097,0.4081081081081081,4.0,0.7627118644067796,0.15377805230785757,0.8771789178675905,0.09320834411849827,0.5161290322580645,0.4325,0.9425,0.1525,0.4180645161290323,119.17799053858963,1.2651296582106542,1.193,73.1,0.05548216644649934,0.11624834874504623,0.17173051519154559,3.219955654101996,2.0864745011086474,1.5498663075736308,0.1575861376271187,0.40158520475561427,0.35526315789473684,3.6666666666666665,0.72,0.2162303648804091,1.1207561458575954,0.26140646881356483,0.5957727873183619,0.4722838137472284,1.4035476718403548,0.18625277161862527,0.4240422721268164,163.68638621446968
2021,8,False,False,17,Pittsburgh,27,ACC,1.2288552372220938,-1.157,73.3,0.06236559139784946,0.13548387096774195,0.1978494623655914,2.568079800498753,0.912718204488778,1.5054486472732558,0.15278942820169167,0.5666666666666667,0.4079696394686907,3.7222222222222223,0.55,0.062061386881641194,0.8270472428910137,-0.05216811374209475,0.4311827956989247,0.3690773067331671,0.8553615960099751,0.19201995012468828,0.3903225806451613,57.717089799926306,1.2626916403969544,1.433,69.9,0.05330700888450148,0.09180651530108588,0.14511352418558737,3.129637526652452,0.9381663113006397,1.5942529625301112,0.41319652166524373,0.5340572556762093,0.4824399260628466,4.585858585858586,0.75,0.29447264182846833,0.8728830589701349,0.1747048252145762,0.4629812438302073,0.47334754797441364,1.138592750533049,0.17484008528784648,0.4768015794669299,298.3007861722384
2021,9,True,True,30,Florida State,20,ACC,1.3570009866550845,-1.565,68.5,0.06728538283062645,0.1148491879350348,0.18213457076566125,2.941590909090909,0.8431818181818181,1.7911869866075234,0.30321830139600436,0.4791183294663573,0.39951573849878935,3.352112676056338,0.7115384615384616,0.13740134875791404,0.9330915784174962,0.03467037119701986,0.5104408352668214,0.3840909090909091,0.9863636363636363,0.175,0.3874709976798144,118.43996262932191,1.3514418408834852,1.12,74.4,0.05121638924455826,0.12804097311139565,0.1792573623559539,3.309046454767726,1.9095354523227384,1.6287893653175824,0.26152240375063524,0.4686299615877081,0.39344262295081966,4.387096774193548,0.625,0.22318980993854703,1.1232244493491423,0.21361657618905522,0.5236875800256082,0.4278728606356968,1.3863080684596576,0.16136919315403422,0.4084507042253521,174.31124156200525
2021,10,False,True,30,Louisville,24,ACC,1.3313084693657897,-1.299,71.4,0.06186726659167604,0.10348706411698538,0.16535433070866143,3.2637614678899083,1.1788990825688073,1.616817557501942,0.24651968585764908,0.5084364454443194,0.39823008849557523,4.208333333333333,0.7166666666666667,0.2320851389421401,1.0743502900432527,0.21728073268205014,0.4904386951631046,0.45871559633027525,1.305045871559633,0.1720183486238532,0.42744656917885265,206.32368851956255,1.4205395513060892,1.314,71.4,0.047953216374269005,0.09239766081871345,0.14035087719298245,3.232365145228216,1.7966804979253113,1.7063434791093945,0.38731122741049134,0.43508771929824563,0.45161290322580644,4.454545454545454,0.6808510638297872,0.30800310803270237,1.191896409063445,0.24708359487520956,0.5637426900584795,0.43568464730290457,1.2883817427385893,0.18049792531120332,0.4421052631578947,263.3426573679605
2021,11,True,True,44,UConn,7,FBS Independents,1.1721016102453454,-1.646,67.4,0.05310734463276836,0.0847457627118644,0.13785310734463277,3.1683333333333334,0.9645833333333333,1.5959869708196415,0.3492656743600068,0.45649717514124294,0.43564356435643564,4.4222222222222225,0.7948717948717948,0.24434904421903716,0.8505334056717416,0.15736172285472141,0.5423728813559322,0.48333333333333334,1.0625,0.15833333333333333,0.4610169491525424,216.24890413384787,1.3550147511244763,1.279,71.5,0.10256410256410256,0.1592442645074224,0.26180836707152494,2.6735202492211836,0.9750778816199377,1.6871988326944607,-0.02611249070360573,0.5614035087719298,0.25961538461538464,2.96,0.5128205128205128,-0.010243453581866888,1.058519868400854,0.021077670760287787,0.4331983805668016,0.37694704049844235,1.0654205607476637,0.21495327102803738,0.3090418353576248,-7.590399104163364
2021,12,True,True,48,Wake Forest,27,ACC,1.2200263081383336,-1.295,71.3,0.05527123848515865,0.1269191402251791,0.18219037871033777,3.290754716981132,1.7754716981132075,1.5008490341636562,0.18101831408136196,0.4534288638689867,0.4221218961625282,3.6559139784946235,0.7096774193548387,0.1935225973844154,1.0148940824870236,0.21986965896123642,0.5424769703172978,0.4830188679245283,1.420754716981132,0.1830188679245283,0.4534288638689867,189.07157764457384,1.3206981837164873,1.502,68.8,0.07527881040892194,0.07806691449814127,0.1533457249070632,3.0477099236641223,0.9694656488549618,1.6755149079281,0.41593731625961683,0.5102230483271375,0.46265938069216755,4.712871287128713,0.7215189873417721,0.2713445988526335,0.9219218653547632,0.12679317276148822,0.48698884758364314,0.4312977099236641,0.9179389312977099,0.15839694656488548,0.44609665427509293,291.9667883654337
