season,week,home,win,smu_points,opp,opp_points,opp_conference,opp_def_explosiveness,opp_def_fp_avg_pred_points,opp_def_fp_avg_start,opp_def_havoc_db,opp_def_havoc_7,opp_def_havoc_total,opp_def_line_yards,opp_def_open_field_yards,opp_def_pp_explosiveness,opp_def_pp_ppa,opp_def_pp_rate,opp_def_pp_success_rate,opp_def_points_per_opportunity,opp_def_power_success,opp_def_ppa,opp_def_rp_explosiveness,opp_def_rp_ppa,opp_def_rp_rate,opp_def_rp_success_rate,opp_def_second_level_yards,opp_def_stuff_rate,opp_def_success_rate,opp_def_total_ppa,opp_off_explosiveness,opp_off_fp_avg_pred_points,opp_off_fp_avg_start,opp_off_havoc_db,opp_off_havoc_7,opp_off_havoc_total,opp_off_line_yards,opp_off_open_field_yards,opp_off_pp_explosiveness,opp_off_pp_ppa,opp_off_pp_rate,opp_off_pp_success_rate,opp_off_points_per_opportunity,opp_off_power_success,opp_off_ppa,opp_off_rp_explosiveness,opp_off_rp_ppa,opp_off_rp_rate,opp_off_rp_success_rate,opp_off_second_level_yards,opp_off_stuff_rate,opp_off_success_rate,opp_off_total_ppa
2021,2,True,True,35,North Texas,12,American Athletic,1.5045037419521838,-1.341,71.0,0.04295942720763723,0.13007159904534607,0.1730310262529833,2.7868055555555555,1.9305555555555556,1.7827137092828818,0.29920452095014505,0.4785202863961814,0.38403990024937656,3.513157894736842,0.6,0.18071584050801526,1.238389860157603,0.09926912560412035,0.5155131264916468,0.3726851851851852,0.9814814814814815,0.17824074074074073,0.37589498806682575,151.4398743457168,1.2022865484286214,1.314,71.4,0.04965243296921549,0.07547169811320754,0.12512413108242304,3.2860232945091514,1.1430948419301166,1.6322980696907463,0.19221748821190215,0.3952333664349553,0.37185929648241206,3.1477272727272725,0.8,0.16030775962395133,0.9621291705161893,0.16756757267001174,0.5968222442899702,0.44093178036605657,1.0931780366056572,0.13643926788685523,0.41012909632572,161.42991394131897
2021,3,False,True,39,Louisiana Tech,37,Conference USA,1.2538587387263471,-1.422,70.1,0.04691075514874142,0.09610983981693363,0.14302059496567507,3.252771084337349,1.3614457831325302,1.3886045708318402,0.3002545553263791,0.5205949656750573,0.46813186813186813,4.246913580246914,0.7446808510638298,0.25520113357158586,1.1003781919965607,0.22836810382896375,0.4748283752860412,0.4506024096385542,1.1927710843373494,0.17590361445783131,0.4576659038901602,223.04579074156604,1.3129994552747828,1.457,69.2,0.06804374240583232,0.09842041312272175,0.16646415552855406,2.9612403100775193,0.8940568475452196,1.5815986672012528,0.31611461502605404,0.5164034021871203,0.4423529411764706,3.3658536585365852,0.7209302325581395,0.16368574516047685,0.9785845424126877,0.05183551958439131,0.47023086269744835,0.39018087855297157,1.028423772609819,0.17829457364341086,0.41190765492102066,134.71336826707244
2021,4,False,True,42,TCU,34,Big 12,1.3773858411920712,-1.162,73.3,0.04792746113989637,0.07253886010362694,0.12046632124352331,3.501138952164009,2.0455580865603644,1.804494463645415,0.421589977262171,0.4170984455958549,0.46273291925465837,4.390804597701149,0.8518518518518519,0.3214171734523261,1.084117708724107,0.2946162698043462,0.5686528497409327,0.49430523917995445,1.2300683371298404,0.12300683371298406,0.4740932642487047,248.13405790519576,1.389637661478458,1.221,72.1,0.042416452442159386,0.11825192802056556,0.16066838046272494,3.2058823529411766,1.742081447963801,1.8349475609592234,0.40968795303996747,0.4267352185089974,0.4427710843373494,3.230769230769231,0.639344262295082,0.2832042950776856,1.0687525868526127,0.21916188097664133,0.5681233933161953,0.46153846153846156,1.239819004524887,0.16063348416289594,0.45115681233933164,220.33294157043937
2021,5,True,True,41,South Florida,17,American Athletic,1.3057101338116737,-1.471,69.3,0.0449438202247191,0.07740324594257178,0.12234706616729088,3.1358851674641146,1.985645933014354,1.4336726352760232,0.37479659356844,0.4769038701622971,0.5209424083769634,4.189873417721519,0.7884615384615384,0.3157442403685784,1.172387946422116,0.2711147259200412,0.5218476903870163,0.4569377990430622,1.3732057416267942,0.17703349282296652,0.4868913857677903,252.91113653523132,1.1591472943525418,1.259,72.1,0.048134777376654635,0.11552346570397112,0.16365824308062576,2.8641921397379915,0.9213973799126638,1.4946610871899983,0.1536557868384691,0.44404332129963897,0.3821138211382114,3.4225352112676055,0.6623376623376623,0.12896339107269872,0.9327958838736837,0.12671708505545368,0.5511432009626955,0.45633187772925765,1.1550218340611353,0.1943231441048035,0.42117930204572807,107.16857798141264
2021,6,False,True,31,Navy,24,American Athletic,1.3149376170561087,-1.845,63.7,0.04899135446685879,0.11167146974063401,0.16066282420749278,2.6486702127659574,1.1329787234042552,1.6009362224033974,0.32020944317820904,0.45821325648414984,0.4371069182389937,3.8732394366197185,0.7169811320754716,0.20924190694972555,1.0617286607295282,0.11539170343733797,0.5417867435158501,0.4175531914893617,1.0664893617021276,0.22340425531914893,0.4265129682997118,145.21388342310954,1.1713117786067495,1.406,69.5,0.014102564102564103,0.12564102564102564,0.13974358974358975,2.928637059724349,0.8392036753445635,1.7948275379806198,-0.04024459823553846,0.16025641025641027,0.264,3.8727272727272726,0.7738095238095238,0.12015268573328362,1.0906215038642486,0.15649773000493236,0.8371794871794872,0.3905053598774885,0.8483920367534457,0.15007656967840735,0.36923076923076925,93.71909487196122
2021,8,True,True,55,Tulane,26,American Athletic,1.3461341135498313,-1.557,68.1,0.049576783555018135,0.12091898428053205,0.17049576783555018,2.7763593380614657,1.281323877068558,1.6347290971130881,0.3046181548398021,0.4873035066505441,0.43672456575682383,3.7976190476190474,0.7272727272727273,0.21266175757169922,1.0491006801747833,0.12955839265132937,0.5114873035066505,0.40425531914893614,1.0874704491725768,0.21513002364066194,0.4195888754534462,175.87127351179524,1.4453785624813127,1.323,70.8,0.07822685788787484,0.12920469361147327,0.2074315514993481,3.0168421052631578,1.5868421052631578,1.6516857697364007,0.15922592312338257,0.5045632333767927,0.3850129198966408,4.098360655737705,0.675,0.18649893647540325,1.2404467366079253,0.21427434744180324,0.4954367666232073,0.39473684210526316,1.2184210526315788,0.19473684210526315,0.3898305084745763,143.04468427663429
2021,9,False,False,37,Houston,44,Big 12,1.3545608512580938,-1.204,72.5,0.07151230949589683,0.141852286049238,0.21336459554513482,2.5925,1.125,1.6712616091821932,0.0730012286774827,0.5263774912075029,0.32962138084632514,3.3548387096774195,0.6346153846153846,0.03877816554157915,1.033521726787089,0.027894051555948415,0.46893317702227433,0.365,0.9275,0.195,0.34466588511137164,33.07777520696702,1.3707573374639914,1.667,66.7,0.05458290422245108,0.1184346035015448,0.17301750772399588,2.761330561330561,1.1704781704781706,1.622097536904147,0.349441846989726,0.5046343975283213,0.46530612244897956,4.445652173913044,0.6615384615384615,0.22179536111872017,1.0609975240999079,0.09176047946218617,0.49536560247167866,0.38461538461538464,1.1018711018711018,0.23284823284823286,0.4253347064881565,215.3632956462773
2021,10,False,False,25,Memphis,28,American Athletic,1.2497851315642532,-1.369,69.8,0.0665938864628821,0.08842794759825327,0.15502183406113537,3.2331868131868133,1.0087912087912088,1.5088666217965874,0.2717258531381717,0.5010917030567685,0.42701525054466233,3.8157894736842106,0.7341772151898734,0.21168421447610627,0.9971484545217781,0.16901749118204173,0.49672489082969434,0.44175824175824174,1.0021978021978022,0.12527472527472527,0.4334061135371179,193.90274046011334,1.384295012442256,1.311,71.4,0.07674144037780402,0.09563164108618655,0.17237308146399055,2.962169312169312,1.0952380952380951,1.6995992852804065,0.32643658449958857,0.5537190082644629,0.4200426439232409,3.6493506493506493,0.76,0.23648524490685963,0.9984879208328421,0.12487895318995516,0.4462809917355372,0.42592592592592593,0.9735449735449735,0.1693121693121693,0.42266824085005905,200.3030024361101
2021,11,True,True,55,UCF,28,Big 12,1.2213602933530987,-1.271,71.8,0.07717041800643087,0.11264737406216506,0.18981779206859592,3.0738636363636362,1.3204545454545455,1.3593017555344342,0.09907294176911241,0.5284030010718114,0.36511156186612576,3.5064935064935066,0.6326530612244898,0.1520774197401043,1.0933733696796948,0.21146652801214746,0.4715969989281886,0.4409090909090909,1.2204545454545455,0.18409090909090908,0.4008574490889603,141.8882326175173,1.2715498362299944,1.5,68.8,0.04645760743321719,0.11265969802555169,0.15911730545876887,3.2925274725274725,1.90989010989011,1.5947586478994984,0.22394093578707316,0.4715447154471545,0.4039408866995074,4.444444444444445,0.723404255319149,0.23102864348221655,1.0272814255673277,0.23735305957942143,0.5284552845528455,0.47692307692307695,1.323076923076923,0.16043956043956045,0.4425087108013937,198.91566203818846
2021,12,False,False,14,Cincinnati,48,Big 12,1.1743728425090658,-1.145,73.6,0.0720081135902637,0.1308316430020284,0.2028397565922921,2.899072356215213,0.738404452690167,1.5919456388356508,0.036282749177390564,0.45334685598377283,0.34675615212527966,2.8732394366197185,0.7464788732394366,0.045113122296612185,0.8761065594186478,0.05243627031941749,0.5466531440162272,0.4025974025974026,0.9461966604823747,0.19109461966604824,0.3772819472616633,44.481538584459614,1.245585998788868,1.7,66.1,0.05238649592549476,0.08032596041909197,0.13271245634458673,3.2581235697940505,1.8237986270022883,1.4789758650888711,0.303065829721771,0.490104772991851,0.46318289786223277,4.559139784946237,0.84375,0.29756028463259687,1.039653763818277,0.2968114717773283,0.5087310826542492,0.505720823798627,1.1830663615560641,0.16247139588100687,0.4842840512223516,255.6042844994007
